index,dataset,expID,base_model,meta_model,preproc_model,results_dir_path,model_time,postproc_time,preproc_time
ACSTravelTime_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=738319156_hash=10ea272b_2023.09.10-15.19,ACSTravelTime,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=738319156_hash=10ea272b_2023.09.10-15.19.50,493.271,91.344,2.732
ACSTravelTime_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=417187617_hash=e96940d4_2023.09.09-06.21,ACSTravelTime,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=417187617_hash=e96940d4_2023.09.09-06.21.13,1047.138,4.975,19.686
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=225187653_hash=a73c135c_2023.09.11-02.55,ACSTravelTime,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=225187653_hash=a73c135c_2023.09.11-02.55.32,34.242,0.537,
ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=343826383_hash=9be1a8e0_2023.09.08-00.51,ACSTravelTime,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=343826383_hash=9be1a8e0_2023.09.08-00.51.07,1082.286,0.437,
ACSTravelTime_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=417187611_hash=e96940d4_2023.09.09-06.14,ACSTravelTime,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=417187611_hash=e96940d4_2023.09.09-06.14.55,1882.262,4.82,24.136
ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=946484641_hash=4e40d584_2023.09.09-04.57,ACSTravelTime,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=946484641_hash=4e40d584_2023.09.09-04.57.10,120.711,15.53,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=225187656_hash=a73c135c_2023.09.11-02.56,ACSTravelTime,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=225187656_hash=a73c135c_2023.09.11-02.56.31,27.298,0.537,
ACSTravelTime_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=123367221_hash=e96940d4_2023.09.10-19.21,ACSTravelTime,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=123367221_hash=e96940d4_2023.09.10-19.21.19,6676.298,19.527,22.973
ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=808430519_hash=f28feb9e_2023.09.09-02.38,ACSTravelTime,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=808430519_hash=f28feb9e_2023.09.09-02.38.20,1175.009,4.981,
ACSTravelTime_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=317538515_hash=3cc64bf6_2023.09.08-01.26,ACSTravelTime,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=317538515_hash=3cc64bf6_2023.09.08-01.26.27,162.386,6.949,22.319
ACSTravelTime_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=933838137_hash=86c34c08_2023.09.07-23.38,ACSTravelTime,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=933838137_hash=86c34c08_2023.09.07-23.38.23,871.444,4.084,
ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=587926354_hash=4e40d584_2023.09.10-13.52,ACSTravelTime,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=587926354_hash=4e40d584_2023.09.10-13.52.17,1032.67,14.818,
ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=64128024_hash=ba044971_2023.09.10-05.30,ACSTravelTime,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=64128024_hash=ba044971_2023.09.10-05.30.58,18836.442,29.128,
ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=629724893_hash=68698573_2023.09.10-17.52,ACSTravelTime,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=629724893_hash=68698573_2023.09.10-17.52.54,703.368,20.933,4.012
ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=587926336_hash=4e40d584_2023.09.10-12.56,ACSTravelTime,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=587926336_hash=4e40d584_2023.09.10-12.56.07,23.937,2.845,
ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=808430526_hash=f28feb9e_2023.09.09-02.44,ACSTravelTime,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=808430526_hash=f28feb9e_2023.09.09-02.44.20,35067.7,197.963,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=850225961_hash=18f9d321_2023.09.10-22.54,ACSTravelTime,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=850225961_hash=18f9d321_2023.09.10-22.54.00,1347.457,0.449,3.466
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=492672444_hash=a73c135c_2023.09.09-14.28,ACSTravelTime,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=492672444_hash=a73c135c_2023.09.09-14.28.52,33.144,0.502,
ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=64128018_hash=ba044971_2023.09.10-04.47,ACSTravelTime,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=64128018_hash=ba044971_2023.09.10-04.47.52,61033.409,59.101,
ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=146531317_hash=fe7ef7e9_2023.09.09-14.21,ACSTravelTime,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=146531317_hash=fe7ef7e9_2023.09.09-14.21.12,52.562,11.113,
ACSTravelTime_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=738319154_hash=10ea272b_2023.09.10-15.13,ACSTravelTime,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=738319154_hash=10ea272b_2023.09.10-15.13.08,69.585,7.292,3.287
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=492672445_hash=a73c135c_2023.09.09-14.28,ACSTravelTime,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=492672445_hash=a73c135c_2023.09.09-14.28.52,94.817,0.525,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=226413697_hash=5c074de5_2023.09.11-01.37,ACSTravelTime,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=226413697_hash=5c074de5_2023.09.11-01.37.47,1811.322,7.747,26.506
ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=587926347_hash=4e40d584_2023.09.10-13.27,ACSTravelTime,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=587926347_hash=4e40d584_2023.09.10-13.27.37,44.355,4.256,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=225187650_hash=a73c135c_2023.09.11-02.47,ACSTravelTime,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=225187650_hash=a73c135c_2023.09.11-02.47.12,26.144,0.526,
ACSTravelTime_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=649497601_hash=f78cd217_2023.09.09-14.21,ACSTravelTime,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=649497601_hash=f78cd217_2023.09.09-14.21.22,86.875,2.378,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=690577556_hash=ba683dab_2023.09.09-14.45,ACSTravelTime,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=690577556_hash=ba683dab_2023.09.09-14.45.26,108835.442,120.879,
ACSTravelTime_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=206333343_hash=f1d88bf4_2023.09.10-03.18,ACSTravelTime,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=206333343_hash=f1d88bf4_2023.09.10-03.18.44,1386.285,1.257,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=88372840_hash=5c074de5_2023.09.09-07.57,ACSTravelTime,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=88372840_hash=5c074de5_2023.09.09-07.57.40,881.333,7.943,21.791
ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=629724907_hash=68698573_2023.09.10-18.45,ACSTravelTime,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=629724907_hash=68698573_2023.09.10-18.45.48,1012.13,35.414,3.544
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=675381673_hash=07133a5b_2023.09.09-07.35,ACSTravelTime,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=675381673_hash=07133a5b_2023.09.09-07.35.30,385.335,9.872,2.972
ACSTravelTime_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=346271664_hash=f1d88bf4_2023.09.08-00.39,ACSTravelTime,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=346271664_hash=f1d88bf4_2023.09.08-00.39.37,1975.214,1.395,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=226413694_hash=5c074de5_2023.09.11-01.34,ACSTravelTime,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=226413694_hash=5c074de5_2023.09.11-01.34.46,1406.036,8.134,21.41
ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=146531338_hash=fe7ef7e9_2023.09.09-14.21,ACSTravelTime,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=146531338_hash=fe7ef7e9_2023.09.09-14.21.22,98.274,27.29,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=395759567_hash=07133a5b_2023.09.11-00.35,ACSTravelTime,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=395759567_hash=07133a5b_2023.09.11-00.35.40,20401.308,76.89,3.519
ACSTravelTime_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=545902008_hash=f78cd217_2023.09.09-01.20,ACSTravelTime,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=545902008_hash=f78cd217_2023.09.09-01.20.12,69.989,1.913,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=569532241_hash=5c074de5_2023.09.08-02.14,ACSTravelTime,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=569532241_hash=5c074de5_2023.09.08-02.14.40,2064.109,5.167,22.599
ACSTravelTime_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=61068196_hash=fa7d6156_2023.09.10-00.15,ACSTravelTime,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=61068196_hash=fa7d6156_2023.09.10-00.15.40,3416.27,12.304,
ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=307744952_hash=f28feb9e_2023.09.08-00.02,ACSTravelTime,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=307744952_hash=f28feb9e_2023.09.08-00.02.35,4752.104,23.024,
ACSTravelTime_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=206333333_hash=f1d88bf4_2023.09.10-02.43,ACSTravelTime,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=206333333_hash=f1d88bf4_2023.09.10-02.43.42,2023.932,1.414,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=690577539_hash=ba683dab_2023.09.09-14.39,ACSTravelTime,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=690577539_hash=ba683dab_2023.09.09-14.39.38,121.522,4.857,
ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=587926344_hash=4e40d584_2023.09.10-13.20,ACSTravelTime,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=587926344_hash=4e40d584_2023.09.10-13.20.02,332.417,27.258,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=948727284_hash=c6f24925_2023.09.09-07.13,ACSTravelTime,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=948727284_hash=c6f24925_2023.09.09-07.13.10,23.005,0.261,24.146
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=690577552_hash=ba683dab_2023.09.09-14.42,ACSTravelTime,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=690577552_hash=ba683dab_2023.09.09-14.42.27,707.135,6.998,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=690577554_hash=ba683dab_2023.09.09-14.43,ACSTravelTime,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=690577554_hash=ba683dab_2023.09.09-14.43.22,5836.537,6.62,
ACSTravelTime_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=375372249_hash=6675efcd_2023.09.11-05.22,ACSTravelTime,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=375372249_hash=6675efcd_2023.09.11-05.22.22,1279.187,15.991,
ACSTravelTime_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=607916001_hash=3cc64bf6_2023.09.09-05.34,ACSTravelTime,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=607916001_hash=3cc64bf6_2023.09.09-05.34.39,101.985,2.925,19.697
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=226413704_hash=5c074de5_2023.09.11-01.54,ACSTravelTime,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=226413704_hash=5c074de5_2023.09.11-01.54.11,201.349,4.745,23.767
ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=94762090_hash=f28feb9e_2023.09.11-06.01,ACSTravelTime,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=94762090_hash=f28feb9e_2023.09.11-06.01.04,5451.719,29.413,
